122,3053,1,"4,000.00",60,6, -   ,20, -   ,"5,200.00","4,725.00",87.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
123,3060,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","4,369.96",65.56,1,0000-00-00 00:00:00,0000-00-00 00:00:00
124,3068,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","3,032.73",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
125,3071,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","3,874.20",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
126,3077,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","2,273.50",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
127,3086,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","4,169.61",104.38,1,0000-00-00 00:00:00,0000-00-00 00:00:00
128,3087,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","2,069.76",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
129,3094,1,"4,000.00",48,6, -   , -   , -   ,"4,960.00","4,960.00", -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
130,3097,1,"4,000.00",24,6, -   ,20, -   ,"4,480.00","3,763.00",189,1,0000-00-00 00:00:00,0000-00-00 00:00:00
131,3133,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","4,555.00",105,1,0000-00-00 00:00:00,0000-00-00 00:00:00
132,3141,1,"4,000.00",24,6, -   ,20, -   ,"4,480.00","3,018.63",186.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
133,3161,1,"4,200.00",48,6, -   ,21, -   ,"5,208.00","3,797.50",108.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
134,3163,1,"4,200.00",48,6, -   ,21, -   ,"5,208.00","4,014.10",108.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
135,3164,1,"4,200.00",60,6, -   ,21, -   ,"5,460.00","5,234.51",91.83,1,0000-00-00 00:00:00,0000-00-00 00:00:00
136,3177,1,"4,200.00",48,6, -   ,21, -   ,"5,208.00","3,689.00",108.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
137,3177,1,"4,300.00",48,6, -   ,21.5, -   ,"5,332.00","4,547.51",112.07,1,0000-00-00 00:00:00,0000-00-00 00:00:00
138,3193,1,"4,400.00",48,6, -   ,22, -   ,"5,456.00","3,182.60",113.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
139,3201,1,"4,500.00",48,6, -   ,22.5, -   ,"5,580.00","3,952.50",116.25,1,0000-00-00 00:00:00,0000-00-00 00:00:00
140,3211,1,"4,500.00",24,6, -   ,22.5, -   ,"5,040.00","1,050.00",210,1,0000-00-00 00:00:00,0000-00-00 00:00:00
141,3230,1,"4,500.00",48,6, -   ,22.5, -   ,"5,580.00","4,417.50",116.25,1,0000-00-00 00:00:00,0000-00-00 00:00:00
142,3237,1,"4,500.00",48,6, -   ,22.5, -   ,"5,580.00","3,720.00",116.25,1,0000-00-00 00:00:00,0000-00-00 00:00:00
143,3241,1,"4,500.00",48,6, -   ,22.5, -   ,"5,580.00","4,301.25",116.25,1,0000-00-00 00:00:00,0000-00-00 00:00:00
144,3248,1,"4,500.00",48,6, -   ,22.5, -   ,"5,580.00","5,278.13",117.29,1,0000-00-00 00:00:00,0000-00-00 00:00:00
145,3292,1,"4,600.00",60,6, -   ,20, -   ,"5,980.00","5,876.67",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
146,3305,1,"4,700.00",48,6, -   ,23.5, -   ,"5,828.00","3,114.30",121.42,1,0000-00-00 00:00:00,0000-00-00 00:00:00
147,3308,1,"5,000.00",60,6, -   ,25,1.22,"6,500.00","6,440.83",59.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
148,3316,1,"5,000.00",36,6, -   ,25, -   ,"5,900.00","3,933.32",163.89,1,0000-00-00 00:00:00,0000-00-00 00:00:00
149,3320,1,"5,000.00",60,6, -   ,25,0.9,"6,500.00","6,995.85",109.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
150,3321,1,"5,000.00",60,6, -   ,25,1.44,"6,500.00","6,390.84",109.16,1,0000-00-00 00:00:00,0000-00-00 00:00:00
151,3322,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","3,487.43",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
152,3334,1,"5,000.00",60,6, -   ,25,0.79,"6,500.00","6,440.83",59.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
153,3335,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","5,037.47",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
